id,Car_Cancellation
162345,0
162347,0
162350,0
162352,0
162356,0
162357,0
162362,0
162370,0
162371,0
162373,0
162374,0
162379,0
162381,0
162388,0
162396,0
162400,0
162410,0
162418,0
162423,0
162434,0
162439,0
162450,0
162454,0
162481,0
162482,0
162484,0
162491,0
162502,0
162503,0
162508,0
162514,0
162516,0
162522,0
162524,0
162525,0
162533,0
162545,0
162551,0
162557,0
162559,0
162567,0
162569,0
162574,0
162577,0
162582,0
162584,0
162595,0
162599,0
162601,0
162604,0
162606,0
162614,0
162618,0
162626,0
162629,0
162632,0
162641,0
162659,0
162660,0
162669,0
162672,0
162686,0
162687,0
162689,0
162695,0
162702,0
162703,0
162704,0
162723,0
162738,0
162748,0
162749,0
162751,0
162753,0
162754,0
162755,0
162766,0
162775,0
162776,0
162784,0
162787,0
162793,0
162799,0
162800,0
162814,0
162831,0
162846,0
162849,0
162850,0
162861,0
162862,0
162874,0
162878,0
162884,0
162885,0
162895,0
162900,0
162912,0
162925,0
162929,0
162933,0
162935,0
162937,0
162940,0
162942,0
162944,0
162946,0
162950,0
162955,0
162966,0
162970,0
162974,0
162975,0
162978,0
162982,0
162983,0
163002,0
163010,0
163011,0
163013,0
163037,0
163038,0
163058,0
163062,0
163069,0
163070,0
163073,0
163075,0
163076,0
163077,0
163078,0
163079,0
163081,0
163085,0
163089,0
163090,0
163092,0
163096,0
163099,0
163104,0
163106,0
163112,0
163116,0
163118,0
163122,0
163128,0
163135,0
163138,0
163144,0
163164,0
163166,0
163167,0
163170,0
163183,0
163185,0
163186,0
163189,0
163190,0
163203,0
163205,0
163210,0
163213,0
163216,0
163227,0
163231,0
163242,0
163243,0
163254,0
163256,0
163257,0
163258,0
163261,0
163262,0
163270,0
163274,0
163278,0
163289,0
163301,0
163309,0
163312,0
163315,0
163321,0
163322,0
163323,0
163325,0
163334,0
163335,0
163339,0
163350,0
163359,0
163363,0
163364,0
163374,0
163380,0
163385,0
163386,0
163388,0
163392,0
163393,0
163395,0
163396,0
163405,0
163410,0
163413,0
163415,0
163419,0
163429,0
163438,0
163440,0
163446,0
163452,0
163457,0
163458,0
163462,0
163464,0
163465,0
163466,0
163468,0
163473,0
163474,0
163480,0
163492,0
163497,0
163498,0
163505,0
163510,0
163519,0
163520,0
163525,0
163527,0
163532,0
163544,0
163551,0
163564,0
163572,0
163574,0
163576,0
163577,0
163578,0
163588,0
163589,0
163595,0
163603,0
163609,0
163613,0
163625,0
163627,0
163650,0
163652,0
163654,0
163657,0
163658,0
163661,0
163665,0
163666,0
163670,0
163673,0
163677,0
163684,0
163687,0
163689,0
163691,0
163697,0
163707,0
163714,0
163727,0
163732,0
163734,0
163739,0
163757,0
163760,0
163777,0
163792,0
163795,0
163802,0
163804,0
163816,0
163817,0
163819,0
163821,0
163822,0
163837,0
163841,0
163850,0
163859,0
163863,0
163866,0
163867,0
163869,0
163872,0
163873,0
163877,0
163887,0
163895,0
163899,0
163903,0
163914,0
163915,0
163923,0
163927,0
163932,0
163949,0
163953,0
163963,0
163967,0
163971,0
163973,0
163974,0
163982,0
163983,0
163985,0
163989,0
163998,0
164008,0
164011,0
164018,0
164024,0
164030,0
164035,0
164040,0
164041,0
164050,0
164066,0
164071,0
164076,0
164082,0
164084,0
164086,0
164092,0
164093,0
164095,0
164097,0
164105,0
164115,0
164116,0
164122,0
164131,0
164132,0
164136,0
164145,0
164162,0
164163,0
164168,0
164171,0
164173,0
164175,0
164176,0
164178,0
164188,0
164189,0
164190,0
164191,0
164194,0
164200,0
164201,0
164206,0
164211,0
164214,0
164223,0
164229,0
164232,0
164237,0
164239,0
164241,0
164243,0
164258,0
164260,0
164261,0
164263,0
164269,0
164270,0
164273,0
164279,0
164285,0
164291,0
164292,0
164303,0
164308,0
164317,0
164319,0
164322,0
164325,0
164327,0
164329,0
164337,0
164351,0
164357,0
164367,0
164369,0
164373,0
164377,0
164394,0
164395,0
164402,0
164408,0
164414,0
164415,0
164417,0
164422,0
164423,0
164429,0
164434,0
164435,0
164437,0
164440,0
164444,0
164445,0
164451,0
164456,0
164463,0
164466,0
164467,0
164470,0
164475,0
164478,0
164479,0
164499,0
164501,0
164514,0
164516,0
164517,0
164521,0
164527,0
164531,0
164532,0
164549,0
164550,0
164558,0
164568,0
164577,0
164603,0
164604,0
164605,0
164608,0
164627,0
164638,0
164641,0
164646,0
164647,0
164649,0
164650,0
164653,0
164655,0
164658,0
164661,0
164668,0
164674,0
164676,0
164679,0
164683,0
164688,0
164692,0
164693,0
164696,0
164700,0
164707,0
164720,0
164721,0
164729,0
164731,0
164739,0
164742,0
164744,0
164751,0
164761,0
164765,0
164766,0
164767,0
164773,0
164780,0
164785,0
164790,0
164791,0
164795,0
164797,0
164798,0
164802,0
164806,0
164817,0
164818,0
164820,0
164824,0
164827,0
164828,0
164834,0
164837,0
164838,0
164857,0
164861,0
164865,0
164873,0
164875,0
164882,0
164887,0
164893,0
164895,0
164902,0
164903,0
164904,0
164909,0
164912,0
164920,0
164923,0
164924,0
164925,0
164931,0
164932,0
164941,0
164947,0
164948,0
164958,0
164961,0
164962,0
164966,0
164968,0
164969,0
164972,0
164974,0
164976,0
164980,0
164983,0
164985,0
164992,0
164995,0
165007,0
165009,0
165010,0
165016,0
165018,0
165021,0
165040,0
165042,0
165043,0
165045,0
165046,0
165055,0
165061,0
165065,0
165067,0
165068,0
165076,0
165088,0
165089,0
165091,0
165094,0
165100,0
165114,0
165131,0
165133,0
165141,0
165155,0
165169,0
165174,0
165176,0
165180,0
165193,0
165195,0
165196,0
165197,0
165208,0
165211,0
165222,0
165224,0
165228,0
165233,0
165235,0
165244,0
165253,0
165255,0
165258,0
165267,0
165283,0
165292,0
165293,0
165295,0
165307,0
165315,0
165323,0
165331,0
165333,0
165337,0
165343,0
165344,0
165346,0
165353,0
165356,0
165365,0
165369,0
165376,0
165379,0
165398,0
165400,0
165422,0
165427,0
165429,0
165433,0
165441,0
165445,0
165454,0
165464,0
165465,0
165466,0
165468,0
165469,0
165475,0
165479,0
165495,0
165496,0
165497,0
165502,0
165506,0
165509,0
165511,0
165513,0
165514,0
165515,0
165521,0
165525,0
165528,0
165532,0
165544,0
165552,0
165559,0
165561,0
165564,0
165571,0
165578,0
165579,0
165580,0
165589,0
165600,0
165608,0
165609,0
165624,0
165630,0
165632,0
165640,0
165647,0
165648,0
165658,0
165666,0
165669,0
165672,0
165676,0
165680,0
165686,0
165688,0
165701,0
165708,0
165709,0
165718,0
165734,0
165750,0
165753,0
165754,0
165756,0
165762,0
165765,0
165768,0
165776,0
165778,0
165780,0
165782,0
165784,0
165799,0
165800,0
165805,0
165807,0
165812,0
165814,0
165822,0
165825,0
165826,0
165857,0
165858,0
165859,0
165861,0
165865,0
165871,0
165878,0
165880,0
165887,0
165897,0
165906,0
165912,0
165918,0
165920,0
165922,0
165924,0
165931,0
165938,0
165941,0
165948,0
165952,0
165953,0
165955,0
165956,0
165959,0
165960,0
165965,0
165970,0
165974,0
165975,0
165985,0
165997,0
165999,0
166004,0
166017,0
166024,0
166028,0
166035,0
166036,0
166037,0
166043,0
166045,0
166046,0
166047,0
166048,0
166054,0
166055,0
166070,0
166072,0
166073,0
166079,0
166081,0
166088,0
166094,0
166103,0
166108,0
166121,0
166126,0
166131,0
166135,0
166137,0
166138,0
166139,0
166157,0
166158,0
166166,0
166183,0
166184,0
166186,0
166198,0
166202,0
166205,0
166207,0
166236,0
166238,0
166242,0
166243,0
166252,0
166263,0
166267,0
166272,0
166274,0
166276,0
166285,0
166289,0
166296,0
166316,0
166322,0
166327,0
166330,0
166344,0
166346,0
166359,0
166363,0
166365,0
166368,0
166369,0
166370,0
166373,0
166379,0
166381,0
166382,0
166387,0
166392,0
166395,0
166396,0
166398,0
166406,0
166407,0
166412,0
166416,0
166438,0
166443,0
166457,0
166460,0
166462,0
166477,0
166487,0
166489,0
166491,0
166501,0
166505,0
166507,0
166512,0
166514,0
166518,0
166521,0
166522,0
166523,0
166527,0
166529,0
166537,0
166542,0
166545,0
166550,0
166551,0
166552,0
166554,0
166556,0
166560,0
166563,0
166564,0
166565,0
166574,0
166578,0
166579,0
166586,0
166587,0
166588,0
166593,0
166598,0
166604,0
166607,0
166613,0
166616,0
166622,0
166636,0
166638,0
166639,0
166647,0
166653,0
166663,0
166668,0
166670,0
166674,0
166678,0
166682,0
166691,0
166695,0
166697,0
166699,0
166702,0
166703,0
166704,0
166714,0
166715,0
166718,0
166722,0
166724,0
166738,0
166746,0
166750,0
166751,0
166754,0
166755,0
166759,0
166768,0
166781,0
166789,0
166790,0
166798,0
166799,0
166805,0
166806,0
166807,0
166810,0
166823,0
166824,0
166826,0
166832,0
166840,0
166843,0
166853,0
166854,0
166855,0
166866,0
166870,0
166872,0
166874,0
166887,0
166894,0
166908,0
166912,0
166918,0
166928,0
166931,0
166940,0
166941,0
166948,0
166956,0
166962,0
166968,0
166971,0
166977,0
166980,0
166982,0
166986,0
166999,0
167004,0
167007,0
167020,0
167021,0
167030,0
167031,0
167033,0
167034,0
167035,0
167045,0
167052,0
167056,0
167057,0
167060,0
167077,0
167080,0
167092,0
167095,0
167101,0
167104,0
167109,0
167113,0
167114,0
167125,0
167126,0
167129,0
167134,0
167141,0
167143,0
167144,0
167150,0
167155,0
167159,0
167166,0
167170,0
167182,0
167193,0
167224,0
167226,0
167229,0
167242,0
167249,0
167251,0
167253,0
167255,0
167258,0
167261,0
167262,0
167266,0
167269,0
167270,0
167271,0
167290,0
167293,0
167297,0
167300,0
167301,0
167311,0
167316,0
167325,0
167332,0
167340,0
167344,0
167348,0
167358,0
167367,0
167380,0
167389,0
167391,0
167409,0
167410,0
167417,0
167429,0
167437,0
167452,0
167464,0
167469,0
167483,0
167489,0
167493,0
167500,0
167502,0
167504,0
167508,0
167548,0
167551,0
167558,0
167560,0
167561,0
167562,0
167575,0
167583,0
167586,0
167591,0
167595,0
167606,0
167607,0
167614,0
167616,0
167624,0
167627,0
167628,0
167631,0
167632,0
167633,0
167636,0
167646,0
167647,0
167650,0
167652,0
167658,0
167661,0
167663,0
167669,0
167670,0
167672,0
167688,0
167689,0
167692,0
167694,0
167696,0
167727,0
167729,0
167731,0
167738,0
167739,0
167743,0
167753,0
167757,0
167766,0
167770,0
167773,0
167774,0
167776,0
167778,0
167781,0
167782,0
167788,0
167794,0
167799,0
167801,0
167805,0
167806,0
167809,0
167810,0
167812,0
167814,0
167817,0
167820,0
167823,0
167826,0
167833,0
167840,0
167844,0
167852,0
167853,0
167854,0
167857,0
167864,0
167871,0
167877,0
167879,0
167885,0
167903,0
167904,0
167914,0
167923,0
167935,0
167936,0
167942,0
167943,0
167944,0
167945,0
167954,0
167957,0
167958,0
167968,0
167976,0
167980,0
167990,0
167996,0
168000,0
168005,0
168011,0
168012,0
168017,0
168021,0
168023,0
168024,0
168041,0
168042,0
168043,0
168045,0
168048,0
168050,0
168054,0
168060,0
168068,0
168080,0
168103,0
168104,0
168120,0
168123,0
168136,0
168138,0
168139,0
168140,0
168146,0
168149,0
168153,0
168154,0
168158,0
168163,0
168166,0
168173,0
168176,0
168184,0
168211,0
168217,0
168219,0
168232,0
168234,0
168244,0
168248,0
168256,0
168259,0
168278,0
168279,0
168280,0
168284,0
168287,0
168288,0
168290,0
168301,0
168303,0
168309,0
168311,0
168314,0
168319,0
168330,0
168333,0
168337,0
168343,0
168347,0
168352,0
168354,0
168359,0
168362,0
168375,0
168394,0
168397,0
168398,0
168402,0
168405,0
168413,0
168416,0
168429,0
168431,0
168445,0
168446,0
168449,0
168450,0
168454,0
168460,0
168473,0
168478,0
168484,0
168487,0
168489,0
168491,0
168499,0
168506,0
168512,0
168516,0
168531,0
168532,0
168543,0
168546,0
168550,0
168551,0
168558,0
168562,0
168566,0
168570,0
168571,0
168582,0
168588,0
168606,0
168619,0
168633,0
168642,0
168646,0
168657,0
168668,0
168669,0
168675,0
168683,0
168688,0
168700,0
168729,0
168736,0
168737,0
168740,0
168741,0
168755,0
168770,0
168775,0
168790,0
168805,0
168816,0
168832,0
168839,0
168844,0
168845,0
168847,0
168849,0
168852,0
168853,0
168857,0
168859,0
168867,0
168869,0
168895,0
168900,0
168904,0
168905,0
168906,0
168909,0
168920,0
168941,0
168951,0
168952,0
168958,0
168959,0
168961,0
168968,0
168969,0
168974,0
168984,0
168987,0
168989,0
168991,0
168995,0
169028,0
169038,0
169051,0
169053,0
169060,0
169068,0
169080,0
169081,0
169082,0
169092,0
169100,0
169101,0
169106,0
169111,0
169128,0
169140,0
169143,0
169156,0
169157,0
169160,0
169161,0
169172,0
169178,0
169179,0
169180,0
169197,0
169201,0
169202,0
169212,0
169220,0
169222,0
169224,0
169226,0
169232,0
169248,0
169253,0
169255,0
169257,0
169263,0
169276,0
169280,0
169302,0
169317,0
169326,0
169331,0
169334,0
169339,0
169348,0
169358,0
169360,0
169362,0
169373,0
169381,0
169386,0
169388,0
169404,0
169410,0
169417,0
169419,0
169423,0
169432,0
169438,0
169440,0
169442,0
169454,0
169461,0
169463,0
169465,0
169470,0
169474,0
169484,0
169491,0
169492,0
169493,0
169496,0
169501,0
169505,0
169513,0
169514,0
169515,0
169517,0
169520,0
169528,0
169535,0
169567,0
169579,0
169587,0
169592,0
169597,0
169610,0
169613,0
169614,0
169632,0
169634,0
169635,0
169646,0
169649,0
169651,0
169652,0
169661,0
169665,0
169667,0
169668,0
169673,0
169674,0
169675,0
169676,0
169682,0
169703,0
169704,0
169707,0
169709,0
169720,0
169729,0
169742,0
169744,0
169753,0
169758,0
169759,0
169761,0
169777,0
169786,0
169797,0
169804,0
169805,0
169807,0
169811,0
169815,0
169837,0
169839,0
169850,0
169858,0
169863,0
169866,0
169873,0
169881,0
169882,0
169885,0
169891,0
169894,0
169901,0
169902,0
169906,0
169908,0
169909,0
169911,0
169912,0
169915,0
169916,0
169922,0
169924,0
169945,0
169951,0
169953,0
169958,0
169959,0
169963,0
169965,0
169982,0
169993,0
170002,0
170010,0
170011,0
170016,0
170037,0
170044,0
170045,0
170050,0
170052,0
170053,0
170055,0
170056,0
170071,0
170072,0
170074,0
170083,0
170084,0
170086,0
170088,0
170093,0
170094,0
170109,0
170134,0
170135,0
170137,0
170138,0
170139,0
170144,0
170153,0
170158,0
170168,0
170170,0
170177,0
170179,0
170198,0
170202,0
170203,0
170205,0
170206,0
170212,0
170217,0
170229,0
170239,0
170247,0
170251,0
170257,0
170263,0
170268,0
170280,0
170282,0
170286,0
170287,0
170292,0
170306,0
170309,0
170311,0
170313,0
170329,0
170332,0
170333,0
170338,0
170341,0
170343,0
170385,0
170392,0
170393,0
170395,0
170411,0
170423,0
170425,0
170429,0
170431,0
170433,0
170434,0
170435,0
170447,0
170448,0
170455,0
170456,0
170459,0
170461,0
170464,0
170468,0
170470,0
170482,0
170486,0
170490,0
170495,0
170496,0
170499,0
170509,0
170513,0
170514,0
170526,0
170529,0
170541,0
170549,0
170552,0
170555,0
170584,0
170586,0
170594,0
170595,0
170596,0
170601,0
170603,0
170604,0
170611,0
170614,0
170615,0
170619,0
170630,0
170633,0
170635,0
170638,0
170642,0
170646,0
170657,0
170658,0
170667,0
170668,0
170671,0
170672,0
170674,0
170681,0
170690,0
170691,0
170694,0
170696,0
170697,0
170708,0
170721,0
170728,0
170729,0
170734,0
170745,0
170753,0
170754,0
170756,0
170759,0
170760,0
170762,0
170766,0
170767,0
170768,0
170771,0
170794,0
170798,0
170803,0
170807,0
170808,0
170812,0
170813,0
170815,0
170826,0
170829,0
170839,0
170845,0
170852,0
170854,0
170864,0
170865,0
170867,0
170868,0
170870,0
170875,0
170878,0
170884,0
170889,0
170890,0
170891,0
170895,0
170904,0
170924,0
170925,0
170937,0
170942,0
170944,0
170955,0
170956,0
170957,0
170960,0
170968,0
170975,0
170976,0
170977,0
170979,0
170980,0
170982,0
170998,0
170999,0
171010,0
171012,0
171018,0
171028,0
171034,0
171036,0
171045,0
171065,0
171075,0
171076,0
171094,0
171095,0
171103,0
171106,0
171109,0
171110,0
171116,0
171117,0
171118,0
171122,0
171124,0
171129,0
171132,0
171135,0
171142,0
171145,0
171148,0
171155,0
171158,0
171169,0
171172,0
171174,0
171176,0
171177,0
171179,0
171180,0
171181,0
171183,0
171187,0
171189,0
171193,0
171198,0
171207,0
171209,0
171228,0
171232,0
171234,0
171262,0
171271,0
171284,0
171292,0
171295,0
171297,0
171300,0
171302,0
171306,0
171310,0
171315,0
171317,0
171318,0
171344,0
171354,0
171358,0
171370,0
171381,0
171383,0
171387,0
171388,0
171389,0
171393,0
171400,0
171401,0
171403,0
171404,0
171417,0
171420,0
171424,0
171435,0
171436,0
171438,0
171440,0
171450,0
171451,0
171455,0
171460,0
171461,0
171463,0
171485,0
171489,0
171494,0
171497,0
171498,0
171515,0
171519,0
171520,0
171537,0
171547,0
171550,0
171552,0
171559,0
171568,0
171588,0
171618,0
171621,0
171627,0
171633,0
171636,0
171643,0
171644,0
171646,0
171648,0
171654,0
171658,0
171659,0
171661,0
171662,0
171666,0
171667,0
171670,0
171674,0
171676,0
171685,0
171693,0
171694,0
171695,0
171702,0
171712,0
171723,0
171724,0
171725,0
171731,0
171733,0
171735,0
171738,0
171743,0
171745,0
171747,0
171757,0
171758,0
171761,0
171768,0
171789,0
171790,0
171791,0
171793,0
171794,0
171809,0
171818,0
171820,0
171821,0
171825,0
171833,0
171834,0
171836,0
171838,0
171849,0
171873,0
171876,0
171882,0
171884,0
171891,0
171892,0
171896,0
171903,0
171906,0
171911,0
171912,0
171919,0
171920,0
171929,0
171933,0
171934,0
171936,0
171937,0
171939,0
171940,0
171942,0
171949,0
171950,0
171952,0
171972,0
171977,0
171983,0
171990,0
171991,0
171993,0
171995,0
171996,0
172005,0
172020,0
172021,0
172022,0
172026,0
172028,0
172030,0
172036,0
172041,0
172048,0
172064,0
172066,0
172071,0
172092,0
172094,0
172107,0
172109,0
172119,0
172120,0
172121,0
172127,0
172128,0
172130,0
172131,0
172132,0
172136,0
172138,0
172140,0
172141,0
172147,0
172154,0
172160,0
172161,0
172166,0
172183,0
172188,0
172210,0
172211,0
172212,0
172213,0
172216,0
172217,0
172224,0
172226,0
172242,0
172251,0
172254,0
172264,0
172282,0
172290,0
172292,0
172304,0
172306,0
172308,0
172309,0
172310,0
172325,0
172328,0
172331,0
172332,0
172335,0
172336,0
172337,0
172344,0
172349,0
172351,0
172355,0
172358,0
172377,0
172378,0
172380,0
172385,0
172386,0
172387,0
172392,0
172394,0
172395,0
172396,0
172398,0
172401,0
172402,0
172408,0
172409,0
172412,0
172414,0
172415,0
172417,0
172425,0
172430,0
172431,0
172432,0
172433,0
172437,0
172439,0
172444,0
172451,0
172453,0
172454,0
172463,0
172468,0
172471,0
172475,0
172481,0
172486,0
172502,0
172512,0
172513,0
172515,0
172526,0
172528,0
172529,0
172530,0
172534,0
172549,0
172564,0
172566,0
172569,0
172570,0
172575,0
172592,0
172599,0
172607,0
172613,0
172616,0
172622,0
172627,0
172633,0
172634,0
172635,0
172638,0
172644,0
172646,0
172662,0
172678,0
172689,0
172697,0
172711,0
172721,0
172725,0
172728,0
172733,0
172734,0
172739,0
172740,0
172742,0
172743,0
172747,0
172763,0
172768,0
172770,0
172772,0
172776,0
172778,0
172789,0
172793,0
172798,0
172800,0
172801,0
172803,0
172804,0
172813,0
172826,0
172829,0
172830,0
172831,0
172833,0
172836,0
172843,0
172848,0
172852,0
172874,0
172887,0
172889,0
172893,0
172906,0
172912,0
172914,0
172918,0
172924,0
172925,0
172927,0
172929,0
172933,0
172937,0
172943,0
172946,0
172961,0
172965,0
172966,0
172971,0
172983,0
172992,0
172997,0
173000,0
173007,0
173014,0
173016,0
173017,0
173019,0
173025,0
173026,0
173033,0
173035,0
173042,0
173044,0
173052,0
173056,0
173057,0
173063,0
173068,0
173072,0
173075,0
173077,0
173090,0
173097,0
173106,0
173110,0
173113,0
173117,0
173121,0
173124,0
173132,0
173137,0
173144,0
173152,0
173153,0
173177,0
173179,0
173181,0
173182,0
173185,0
173189,0
173195,0
173202,0
173203,0
173214,0
173223,0
173227,0
173234,0
173238,0
173243,0
173251,0
173252,0
173262,0
173268,0
173272,0
173284,0
173286,0
173287,0
173304,0
173307,0
173314,0
173315,0
173317,0
173327,0
173333,0
173336,0
173343,0
173349,0
173355,0
173357,0
173361,0
173362,0
173378,0
173380,0
173381,0
173385,0
173386,0
173390,0
173392,0
173393,0
173416,0
173424,0
173443,0
173451,0
173452,0
173470,0
173478,0
173480,0
173494,0
173501,0
173503,0
173505,0
173512,0
173514,0
173516,0
173522,0
173524,0
173525,0
173526,0
173538,0
173541,0
173542,0
173547,0
173551,0
173552,0
173569,0
173571,0
173575,0
173582,0
173592,0
173599,0
173605,0
173611,0
173619,0
173620,0
173622,0
173635,0
173639,0
173642,0
173645,0
173650,0
173668,0
173671,0
173672,0
173675,0
173676,0
173688,0
173689,0
173690,0
173695,0
173699,0
173706,0
173708,0
173709,0
173710,0
173718,0
173719,0
173722,0
173732,0
173735,0
173739,0
173752,0
173756,0
173758,0
173770,0
173772,0
173788,0
173794,0
173801,0
173805,0
173806,0
173816,0
173822,0
173824,0
173827,0
173828,0
173838,0
173843,0
173853,0
173857,0
173871,0
173873,0
173874,0
173876,0
173877,0
173879,0
173882,0
173889,0
173893,0
173898,0
173899,0
173905,0
173913,0
173925,0
173927,0
173929,0
173935,0
173937,0
173946,0
173953,0
173954,0
173961,0
173963,0
173976,0
173977,0
173991,0
173998,0
174001,0
174003,0
174004,0
174018,0
174020,0
174029,0
174035,0
174036,0
174046,0
174052,0
174056,0
174064,0
174073,0
174089,0
174091,0
174092,0
174094,0
174099,0
174101,0
174105,0
174112,0
174113,0
174118,0
174119,0
174133,0
174134,0
174139,0
174140,0
174142,0
174152,0
174153,0
174156,0
174158,0
174160,0
174164,0
174165,0
174175,0
174177,0
174189,0
174193,0
174198,0
174200,0
174203,0
174213,0
174217,0
174219,0
174225,0
174228,0
174231,0
174235,0
174241,0
174246,0
174251,0
174253,0
174262,0
174263,0
174273,0
174283,0
174302,0
174304,0
174311,0
174318,0
174322,0
174323,0
174324,0
174325,0
174326,0
174327,0
174342,0
174345,0
174350,0
174354,0
174360,0
174368,0
174370,0
174372,0
174373,0
174376,0
174380,0
174387,0
174391,0
174396,0
174410,0
174416,0
174418,0
174422,0
174425,0
174426,0
174434,0
174448,0
174450,0
174456,0
174460,0
174462,0
174465,0
174467,0
174469,0
174470,0
174471,0
174473,0
174481,0
174482,0
174486,0
174488,0
174493,0
174499,0
174513,0
174515,0
174517,0
174518,0
174519,0
174522,0
174526,0
174528,0
174534,0
174542,0
174545,0
174546,0
174559,0
174560,0
174564,0
174568,0
174587,0
174589,0
174600,0
174601,0
174612,0
174615,0
174624,0
174626,0
174628,0
174631,0
174632,0
174633,0
174634,0
174650,0
174657,0
174658,0
174663,0
174665,0
174672,0
174673,0
174676,0
174693,0
174697,0
174703,0
174710,0
174713,0
174725,0
174726,0
174729,0
174732,0
174733,0
174735,0
174741,0
174742,0
174755,0
174761,0
174765,0
174770,0
174773,0
174787,0
174790,0
174797,0
174800,0
174803,0
174810,0
174812,0
174824,0
174829,0
174831,0
174834,0
174840,0
174841,0
174855,0
174858,0
174860,0
174861,0
174872,0
174875,0
174876,0
174879,0
174893,0
174894,0
174903,0
174905,0
174907,0
174910,0
174918,0
174925,0
174927,0
174931,0
174933,0
174938,0
174940,0
174941,0
174942,0
174945,0
174962,0
174969,0
174972,0
174983,0
174991,0
175002,0
175005,0
175015,0
175021,0
175022,0
175024,0
175027,0
175033,0
175039,0
175047,0
175049,0
175055,0
175061,0
175064,0
175073,0
175083,0
175087,0
175091,0
175096,0
175102,0
175111,0
175112,0
175119,0
175121,0
175127,0
175143,0
175146,0
175147,0
175149,0
175151,0
175152,0
175153,0
175155,0
175157,0
175172,0
175179,0
175182,0
175189,0
175191,0
175198,0
175203,0
175205,0
175211,0
175213,0
175219,0
175225,0
175229,0
175235,0
175240,0
175248,0
175252,0
175265,0
175280,0
175294,0
175306,0
175307,0
175318,0
175320,0
175327,0
175329,0
175331,0
175332,0
175340,0
175342,0
175347,0
175348,0
175355,0
175358,0
175364,0
175371,0
175377,0
175387,0
175395,0
175403,0
175428,0
175435,0
175437,0
175449,0
175450,0
175451,0
175454,0
175457,0
175467,0
175469,0
175478,0
175481,0
175482,0
175485,0
175488,0
175499,0
175500,0
175503,0
175510,0
175523,0
175528,0
175535,0
175536,0
175538,0
175540,0
175541,0
175551,0
175559,0
175566,0
175574,0
175581,0
175599,0
175601,0
175608,0
175613,0
175621,0
175625,0
175627,0
175629,0
175630,0
175631,0
175634,0
175639,0
175643,0
175649,0
175653,0
175658,0
175665,0
175671,0
175674,0
175678,0
175686,0
175688,0
175704,0
175706,0
175707,0
175708,0
175710,0
175711,0
175712,0
175720,0
175722,0
175723,0
175729,0
175732,0
175739,0
175740,0
175747,0
175751,0
175754,0
175759,0
175766,0
175776,0
175796,0
175798,0
175802,0
175810,0
175824,0
175825,0
175826,0
175828,0
175835,0
175837,0
175839,0
175840,0
175852,0
175854,0
175855,0
175860,0
175864,0
175884,0
175886,0
175905,0
175906,0
175915,0
175920,0
175921,0
175922,0
175924,0
175927,0
175931,0
175933,0
175939,0
175944,0
175945,0
175947,0
175957,0
175962,0
175964,0
175966,0
175981,0
175990,0
175995,0
175996,0
176002,0
176013,0
176015,0
176023,0
176054,0
176061,0
176064,0
176070,0
176084,0
176109,0
176112,0
176122,0
176137,0
176138,0
176139,0
176140,0
176142,0
176155,0
176160,0
176171,0
176174,0
176178,0
176184,0
176193,0
176203,0
176207,0
176209,0
176217,0
176219,0
176220,0
176223,0
176234,0
176236,0
176237,0
176239,0
176242,0
176243,0
176245,0
176252,0
176254,0
176260,0
176264,0
176267,0
176270,0
176272,0
176289,0
176297,0
176304,0
176319,0
176344,0
176348,0
176351,0
176357,0
176358,0
176369,0
176376,0
176379,0
176395,0
176399,0
176401,0
176402,0
176408,0
176416,0
176421,0
176425,0
176432,0
176442,0
176444,0
176448,0
176449,0
176451,0
176452,0
176462,0
176463,0
176465,0
176467,0
176468,0
176473,0
176474,0
176475,0
176482,0
176487,0
176489,0
176497,0
176501,0
176502,0
176506,0
176510,0
176513,0
176515,0
176516,0
176518,0
176519,0
176521,0
176524,0
176529,0
176530,0
176533,0
176545,0
176567,0
176569,0
176574,0
176579,0
176580,0
176591,0
176597,0
176606,0
176608,0
176611,0
176617,0
176629,0
176636,0
176639,0
176641,0
176650,0
176657,0
176662,0
176665,0
176666,0
176667,0
176668,0
176677,0
176680,0
176692,0
176694,0
176696,0
176697,0
176699,0
176700,0
176708,0
176719,0
176723,0
176726,0
176739,0
176743,0
176746,0
176749,0
176755,0
176757,0
176759,0
176766,0
176768,0
176769,0
176773,0
176774,0
176775,0
176792,0
176799,0
176800,0
176813,0
176821,0
176823,0
176838,0
176840,0
176841,0
176849,0
176862,0
176872,0
176882,0
176901,0
176902,0
176905,0
176917,0
176930,0
176932,0
176938,0
176940,0
176956,0
176957,0
176963,0
176966,0
176968,0
176975,0
176979,0
176980,0
176991,0
176994,0
177005,0
177009,0
177011,0
177019,0
177022,0
177027,0
177028,0
177032,0
177039,0
177041,0
177046,0
177047,0
177061,0
177064,0
177066,0
177067,0
177073,0
177086,0
177091,0
177102,0
177107,0
177111,0
177112,0
177119,0
177125,0
177126,0
177134,0
177135,0
177139,0
177162,0
177184,0
177188,0
177197,0
177200,0
177204,0
177205,0
177210,0
177218,0
177220,0
177222,0
177225,0
177226,0
177227,0
177229,0
177231,0
177238,0
177241,0
177250,0
177262,0
177265,0
177267,0
177268,0
177270,0
177273,0
177290,0
177298,0
177304,0
177305,0
177308,0
177310,0
177312,0
177326,0
177329,0
177331,0
177346,0
177350,0
177357,0
177363,0
